id,size,color,source,target
"Піліотіс, Ахіллеас",0,#E59247,Bulgaria,Bulgarian
"Філакту, Такіс",0,#E59247,Bulgarian,"Константинов, Георгій"
Colombia,23,#F2A2A11,1990 - 2000,Bulgaria
"Велес Кальє, Альваро",0,#E59247,Bulgaria,Old Church Slavonic
"Відалес, Луїс",0,#E59247,Old Church Slavonic,"Костянтин-Кирил, або ж Преславський"
"Гарсія [Гарсіа] Маркес, Габріель",0,#E59247,1990 - 2000,Bulgaria
"Крус Кронфлі, Фернандо",0,#E59247,Bulgaria,Old Church Slavonic
"Лопес, Луїс Карлос",0,#E59247,Old Church Slavonic,"Костянтин-Кирил, або ж Преславський"
"Луке Муньйос, Ерні",0,#E59247,1990 - 2000,Bulgaria
"Саламеа, Хорхе",0,#E59247,Bulgaria,Old Church Slavonic
"Сільва, Хосе Асунсіон",0,#E59247,Old Church Slavonic,"Костянтин-Кирил, або ж Преславський"
Democratic Republic of the Congo,9,#F2A2A11,1970 - 1980,Bulgaria
"Бамба-Дебер, Ва М’Бангі",0,#E59247,Bulgaria,Bulgarian
"Китиква, Жан-Марі",0,#E59247,Bulgarian,"Лазаров, Дончо"
"Лопес, Анрі",0,#E59247,1950 - 1960,Bulgaria
"Лумумба, Патріс",0,#E59247,Bulgaria,Bulgarian
Korea,97,#F2A2A11,Bulgarian,"Лазаров, Дончо"
Korean,92,#D1605E,1950 - 1960,Bulgaria
"Ан, Чі Єн",0,#E59247,Bulgaria,Bulgarian
Дружина Лі Гака (XV ст.),0,#E59247,Bulgarian,"Лазаров, Дончо"
"Ї, Хіо-Сьок",0,#E59247,1950 - 1960,Bulgaria
"Кім, Гван Ук",0,#E59247,Bulgaria,Bulgarian
"Кім, Дін Тхе",0,#E59247,Bulgarian,"Лазаров, Дончо"
"Кім, Саккат",0,#E59247,1970 - 1980,Bulgaria
"Кім, Co Ол",0,#E59247,Bulgaria,Bulgarian
"Кім, Сун Дян",0,#E59247,Bulgarian,"Левчев, Любомир"
"Ко, Хва Єн",0,#E59247,1970 - 1980,Bulgaria
"Лі, Бом-Сон",0,#E59247,Bulgaria,Bulgarian
"Лі, Окпон",0,#E59247,Bulgarian,"Левчев, Любомир"
"Лі, Тен Бо",0,#E59247,1970 - 1980,Bulgaria
"Лі, Хван",0,#E59247,Bulgaria,Bulgarian
"Лі, Хо Нам",0,#E59247,Bulgarian,"Левчев, Любомир"
"Лі, Хянгим",0,#E59247,1980 - 1990,Bulgaria
Невідомі автори,0,#E59247,Bulgaria,Bulgarian
Невідомі поетеси (XIV-XVI ст.),0,#E59247,Bulgarian,"Левчев, Любомир"
"Пак, Ін Но",0,#E59247,1960 - 1970,Bulgaria
"Пак, Ін Ро",0,#E59247,Bulgaria,Bulgarian
"Пак, Хе Хван",0,#E59247,Bulgarian,"Левчева, Лена"
"Сен, Сам Мун",0,#E59247,1930 - 1940,Bulgaria
"C, Ki-Вон",0,#E59247,Bulgaria,Bulgarian
"Сон, Хон",0,#E59247,Bulgarian,Лілянов Ст
"Сон, Чан Ір",0,#E59247,1970 - 1980,Bulgaria
Сорі,0,#E59247,Bulgaria,Bulgarian
"Тен, Сі",0,#E59247,Bulgarian,"Люцканова, Весела"
"Тен, Чер",0,#E59247,1970 - 1980,Bulgaria
"У, Тхак",0,#E59247,Bulgaria,Bulgarian
"Хан, Малсук",0,#E59247,Bulgarian,"Люцканова, Весела"
"Хан, Сер Я",0,#E59247,1980 - 1990,Bulgaria
"Хван, Джіні",0,#E59247,Bulgaria,Bulgarian
"Хван, Чін І",0,#E59247,Bulgarian,"Мандаджієв, Атанас"
"Хо, Нансорхон",0,#E59247,1970 - 1980,Bulgaria
"Чве, Чхі Вон",0,#E59247,Bulgaria,Bulgarian
"Чен, Гім",0,#E59247,Bulgarian,"Мандаджієв, Атанас"
"Чен, Че Сон",0,#E59247,1980 - 1990,Bulgaria
"Чон, Чхоль",0,#E59247,Bulgaria,Bulgarian
"Юн, Ду Дьо",0,#E59247,Bulgarian,"Манов, Еміл"
"Ян, Са Єн",0,#E59247,1980 - 1990,Bulgaria
Costa Rica,5,#F2A2A11,Bulgaria,Bulgarian
"Гутьєррес, Хоакін",0,#E59247,Bulgarian,"Марангозов, Николай"
"Доблес, Фабіан",0,#E59247,1960 - 1970,Bulgaria
"Еррера Гарсіа, Адольфо",0,#E59247,Bulgaria,Bulgarian
"Мора, Кармен",0,#E59247,Bulgarian,"Марков, Георгі"
"Санчес, Хосе Леон",0,#E59247,1960 - 1970,Bulgaria
Cuba,125,#F2A2A11,Bulgaria,Bulgarian
"Агірре, Мірта",0,#E59247,Bulgarian,"Марков, Георгі"
"Агуеро, Омега",0,#E59247,1960 - 1970,Bulgaria
"Аранго, Анхель",0,#E59247,Bulgaria,Bulgarian
"Ареналь, Умберто",0,#E59247,Bulgarian,"Матев, Павел"
"Армандо Фернандес, Пабло",0,#E59247,1970 - 1980,Bulgaria
"Аухієр [Аух’єр], Анхель",0,#E59247,Bulgaria,Bulgarian
"Бобес, Марілін",0,#E59247,Bulgarian,"Матев, Павел"
"Гарсіа Альсола, Ернесто",0,#E59247,1980 - 1990,Bulgaria
"Гевара, Ернесто Че",0,#E59247,Bulgaria,Bulgarian
"Гільєн, Ніколас",0,#E59247,Bulgarian,"Матев, Павел"
"Гонсалес де Каскорро, Рауль",0,#E59247,1960 - 1970,Bulgaria
"Діас, Хесус",0,#E59247,Bulgaria,Bulgarian
"Дісго, Елісео",0,#E59247,Bulgarian,"Методієв, Димитр"
"Дора, Алонсо",0,#E59247,1970 - 1980,Bulgaria
"Есківель, Сіра Андрес",0,#E59247,Bulgaria,Bulgarian
"Кабрера, Теодоро",0,#E59247,Bulgarian,"Методієв, Димитр"
"Кардосо, Онеліо Хорхе",0,#E59247,1980 - 1990,Bulgaria
"Карпентьєр, Алехо",0,#E59247,Bulgaria,Bulgarian
"Карріон, Мігель де",0,#E59247,Bulgarian,"Миланов, Александр"
"Кінтеро, Араміс",0,#E59247,1980 - 1990,Bulgaria
"Кольясо, Мігель",0,#E59247,Bulgaria,Bulgarian
"Кофіньйо, Мануель",0,#E59247,Bulgarian,"Миланов, Александр"
"Крус, Мері",0,#E59247,1980 - 1990,Bulgaria
"Леанте, Сесар",0,#E59247,Bulgaria,Bulgarian
"Лемус, Умберто Нуньес",0,#E59247,Bulgarian,"Миланов, Димитр"
"Лесама Ліма, Хосе",0,#E59247,1970 - 1980,Bulgaria
"Луїс, Рауль",0,#E59247,Bulgaria,Bulgarian
"Марре, Луїс",0,#E59247,Bulgarian,"Милев(Мілев), Йордан"
"Марті, Хосе",0,#E59247,1960 - 1970,Bulgaria
"Мартінес Матос, Хосе",0,#E59247,Bulgaria,Bulgarian
"Наборі, Індіо (Хесус Руїс Орта)",0,#E59247,Bulgarian,"Милев(Мілев), Йордан"
"Наваррете, Дієго",0,#E59247,1980 - 1990,Bulgaria
"Наварро, Ноель",0,#E59247,Bulgaria,Bulgarian
"Наварро, Освальдо",0,#E59247,Bulgarian,"Милев(Мілев), Йордан"
"Ногерас, Луїс Рохеліо",0,#E59247,1960 - 1970,Bulgaria
"Нуньєс, Віктор Родрігес",0,#E59247,Bulgaria,Bulgarian
"Олівер Лабра, Карільда",0,#E59247,Bulgarian,"Минков, Светослав"
"Ораа, Педро де",0,#E59247,1970 - 1980,Bulgaria
"Ораа, Франсіско де",0,#E59247,Bulgaria,Bulgarian
"Отеро, Хосе Мануель",0,#E59247,Bulgarian,"Михайлова, Ліляна"
"Піта Родрігес, Фелікс",0,#E59247,1960 - 1970,Bulgaria
Риверон,0,#E59247,Bulgaria,Bulgarian
"Ріверо, Рауль",0,#E59247,Bulgarian,"Михайловський, Стоян"
"Родрігес, Рейна-Марія",0,#E59247,1980 - 1990,Bulgaria
"Солер Пуїг, Хосе",0,#E59247,Bulgaria,Bulgarian
"Суардіас, Луїс",0,#E59247,Bulgarian,"Михайловський, Стоян"
"Сумбадо, Ектор",0,#E59247,1960 - 1970,Bulgaria
"Техера, Наваріа",0,#E59247,Bulgaria,Bulgarian
"Фейхоо, Самуель",0,#E59247,Bulgarian,"Орлинов, Орлин"
"Фернандес, Отто",0,#E59247,1960 - 1970,Bulgaria
"Фернандес Ретамар, Роберто",0,#E59247,Bulgaria,-
"Феррер, Рауль",0,#E59247,-,"Орлинов, Орлин"
"Фуентес, Адольфо Марті",0,#E59247,1980 - 1990,Bulgaria
"Фуентес, Хосе Лоренсо",0,#E59247,Bulgaria,Bulgarian
"Хаміс, Файяд",0,#E59247,Bulgarian,"Павурджієв, Васил"
"Чав’яно, Даїна",0,#E59247,1950 - 1960,Bulgaria
"Черісьян, Давід",0,#E59247,Bulgaria,Bulgarian
Latvia,2,#F2A2A11,Bulgarian,"Паунов, Борис"
Latvian,2,#D1605E,1960 - 1970,Bulgaria
"Джугас, А",0,#E59247,Bulgaria,Bulgarian
"Скуєнієкс, Кнуте",0,#E59247,Bulgarian,"Паунов, Борис"
Lithuania,2,#F2A2A11,1960 - 1970,Bulgaria
Lithuanian,2,#D1605E,Bulgaria,Bulgarian
"Коссу-Александрішкіс, Йонас",0,#E59247,Bulgarian,"Пенев, Крум"
Майроніс,0,#E59247,1960 - 1970,Bulgaria
Lebanon,5,#F2A2A11,Bulgaria,Bulgarian
"Аввад, Тауфік Юсеф",0,#E59247,Bulgarian,"Пенев, ???"
"Джебран, Халіль Джебран",0,#E59247,1970 - 1980,Bulgaria
"Нуайме, Михаїл",0,#E59247,Bulgaria,Bulgarian
"Саїд (Адоніс), Алі Ахмад",0,#E59247,Bulgarian,"Петков, Любен"
Libya,5,#F2A2A11,1960 - 1970,Bulgaria
"аль-Кадер, Алі Сідкі Абд",0,#E59247,Bulgaria,Bulgarian
"аль-Куні, Ібрагім",0,#E59247,Bulgarian,"Петров, Ангел"
Luxembourg,1,#F2A2A11,1960 - 1970,Bulgaria
"Кіффер, Розмарі",0,#E59247,Bulgaria,Bulgarian
Mauritius,1,#F2A2A11,Bulgarian,"Петров, Валері"
"Монік, Едуард",0,#E59247,1970 - 1980,Bulgaria
Madagascar,13,#F2A2A11,Bulgaria,Bulgarian
"Рабеарівелу [Рабеарівело], Жан-Жозеф",0,#E59247,Bulgarian,"Петров, Івайло"
"Рабеманандзара, Жак",0,#E59247,1970 - 1980,Bulgaria
"Ранаїву [Ранаїво], Флав’єн",0,#E59247,Bulgaria,Bulgarian
Malagasy,6,#D1605E,Bulgarian,"Петров, Івайло"
Ратаніндразана,0,#E59247,1980 - 1990,Bulgaria
"Рафака, Ліуна",0,#E59247,Bulgaria,Bulgarian
"Рацифехера, Арсен",0,#E59247,Bulgarian,"Петров, Івайло"
Macedonia,53,#F2A2A11,1980 - 1990,Bulgaria
Macedonian,52,#D1605E,Bulgaria,Bulgarian
"Андреєвський, Цане",0,#E59247,Bulgarian,"Петров, Івайло"
"Арсовський, Томе",0,#E59247,1980 - 1990,Bulgaria
"Бошковський, Йован",0,#E59247,Bulgaria,Bulgarian
"Бужаровська, Вєра",0,#E59247,Bulgarian,"Петров, Івайло"
"Вишинський, Борис",0,#E59247,1980 - 1990,Bulgaria
"Гілевський, Паскаль",0,#E59247,Bulgaria,Bulgarian
"Каровський, Лазо",0,#E59247,Bulgarian,"Петров, Івайло"
"Конеський, Блаже",0,#E59247,1980 - 1990,Bulgaria
"Манев, Євтим",0,#E59247,Bulgaria,Bulgarian
"Мартиновський, Цветко",0,#E59247,Bulgarian,"Петров, Івайло"
"Матевський, Матея",0,#E59247,1980 - 1990,Bulgaria
"Місіркова-Руменова, Ката",0,#E59247,Bulgaria,Bulgarian
"Момировський, Томе",0,#E59247,Bulgarian,"Петров, Івайло"
"Напеський, Джоро",0,#E59247,1980 - 1990,Bulgaria
"Павловський, Радован",0,#E59247,Bulgaria,Bulgarian
"Пендовський, Бранко",0,#E59247,Bulgarian,"Петров, Івайло"
"Подгорець [Подгорец], Відос",0,#E59247,1980 - 1990,Bulgaria
"Поповський, Анте",0,#E59247,Bulgaria,Bulgarian
"Поповський, Глигор",0,#E59247,Bulgarian,"Попов, Васил"
"Рацин, Кочо",0,#E59247,1980 - 1990,Bulgaria
"Реджов, Михаїл",0,#E59247,Bulgaria,Bulgarian
"Рошковський, Слободан",0,#E59247,Bulgarian,"Попов, Васил"
"Солунський, Коце",0,#E59247,1980 - 1990,Bulgaria
"Стрезовський, Йован",0,#E59247,Bulgaria,Bulgarian
"Тодоровський, Гане",0,#E59247,Bulgarian,"Попов, Васил"
"Точко, Іван",0,#E59247,1990 - 2000,Bulgaria
"Трифуновська, Радмила",0,#E59247,Bulgaria,Bulgarian
"Чашуле, Коле",0,#E59247,Bulgarian,"Попов, Йордан"
"Шопов, Ацо",0,#E59247,1970 - 1980,Bulgaria
"Шуплинова, Євгенія",0,#E59247,Bulgaria,Bulgarian
"Яневський, Славко",0,#E59247,Bulgarian,"Радевський, Христо"
Malawi,2,#F2A2A11,1980 - 1990,Bulgaria
"Рубадірі, Девід",0,#E59247,Bulgaria,Bulgarian
Mali,4,#F2A2A11,Bulgarian,"Радевський, Христо"
"Діавара, Гауссу",0,#E59247,1980 - 1990,Bulgaria
Morocco,1,#F2A2A11,Bulgaria,Bulgarian
"аль-Хітабі, Мухаммед аль-Арабі",0,#E59247,Bulgarian,"Радевський, Христо"
Martinique,2,#F2A2A11,1960 - 1970,Bulgaria
"Гліссан, Едуар",0,#E59247,Bulgaria,Bulgarian
"Сезер, Еме",0,#E59247,Bulgarian,"Радевський, Христо"
Mexico,18,#F2A2A11,1970 - 1980,Bulgaria
"Ікаса, Франсіско де",0,#E59247,Bulgaria,Bulgarian
"Кірос Мендоса, Раймундо",0,#E59247,Bulgarian,"Радевський, Христо"
"Мансісідор, Хосе",0,#E59247,1960 - 1970,Bulgaria
"Мартінес де ла Вега, Пепе",0,#E59247,Bulgaria,Bulgarian
"Мір, Педро",0,#E59247,Bulgarian,"Радевський, Христо"
"Нандіно, Еліас",0,#E59247,1980 - 1990,Bulgaria
"Нерво, Амадо",0,#E59247,Bulgaria,Bulgarian
"Оліва, Оскар",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Пас, Октавіо",0,#E59247,1970 - 1980,Bulgaria
"Рохас Гонсалес, Франціско",0,#E59247,Bulgaria,Bulgarian
"Рульфо, Хуан",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Фуентес, Карлос",0,#E59247,1960 - 1970,Bulgaria
"Шеллей, Хайме Аугусто",0,#E59247,Bulgaria,Bulgarian
Mozambique,10,#F2A2A11,Bulgarian,"Радичков(Радічков), Йордан"
Калунгано,0,#E59247,1960 - 1970,Bulgaria
"Кравейрінья, Жозе",0,#E59247,Bulgaria,Bulgarian
"Мендіш, Орланду",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Мікайя, Лілінью",0,#E59247,1960 - 1970,Bulgaria
"Норонья, Руй де",0,#E59247,Bulgaria,Bulgarian
"Соуза, Ноемія де |ді|",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
Moldova,1,#F2A2A11,1960 - 1970,Bulgaria
Moldovan,1,#D1605E,Bulgaria,Bulgarian
"Кабак, Нестор",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
Mongolia,49,#F2A2A11,1960 - 1970,Bulgaria
"Ахтан, Бабийн",0,#E59247,Bulgaria,Bulgarian
Mongolian,28,#D1605E,Bulgarian,"Радичков(Радічков), Йордан"
"Гарма, Доржийн",0,#E59247,1960 - 1970,Bulgaria
"Дамдінсурен, Цендійн",0,#E59247,Bulgaria,Bulgarian
"Ердене, Сенгійн",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Мягмар, Дембегійн",0,#E59247,1960 - 1970,Bulgaria
"Нацагдорж, Дащдоржийн",0,#E59247,Bulgaria,Bulgarian
"Нямаа, Батин",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Нямаа, Долгорин",0,#E59247,1970 - 1980,Bulgaria
"Нямдорж, Нямбугійн",0,#E59247,Bulgaria,Bulgarian
"Пуревдорж, Дендевійн",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Пуревсурен, Пуревжавин",0,#E59247,1970 - 1980,Bulgaria
"Рінчен, Бямбин",0,#E59247,Bulgaria,Bulgarian
"Сенге, Дашцевегійн [Дашцевегін",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Содномдорж, Дамдінцогійн",0,#E59247,1970 - 1980,Bulgaria
"Суренжав, Ш",0,#E59247,Bulgaria,Bulgarian
"Тарва, Далантайн",0,#E59247,Bulgarian,"Радичков(Радічков), Йордан"
"Тудев, Лодонгійн",0,#E59247,1970 - 1980,Bulgaria
"Цевегмід, Дондогійн",0,#E59247,Bulgaria,Bulgarian
"Цедев, Дожоогійн",0,#E59247,Bulgarian,"Разцветников, Асен"
"Цедендорж, Мішігійн [Мішигійн]",0,#E59247,1980 - 1990,Bulgaria
"Цендійн, Дамдінсурен",0,#E59247,Bulgaria,Bulgarian
"Чимід, Чойилін",0,#E59247,Bulgarian,"Райнов, Богомил"
"Юмсурен, Тундевійн",0,#E59247,1980 - 1990,Bulgaria
"Явухулан, Бегзійн",0,#E59247,Bulgaria,Bulgarian
Nepal,12,#F2A2A11,Bulgarian,"Райнов, Богомил"
"В’ятхіт, Кедарман",0,#E59247,1970 - 1980,Bulgaria
"Гаргей, Шанкар",0,#E59247,Bulgaria,Bulgarian
Nepali,2,#D1605E,Bulgarian,"Райнов, Богомил"
Готхоме [Говінда Бахадур Малла],0,#E59247,1980 - 1990,Bulgaria
"Гхіміре, Мадхав Прасад",0,#E59247,Bulgaria,Bulgarian
"Девакот, Лакшмі Прасад",0,#E59247,Bulgarian,"Райнов, Богомил"
"Рока, Бхімдаршан",0,#E59247,1980 - 1990,Bulgaria
"Сам, Балкришан",0,#E59247,Bulgaria,Bulgarian
"Тіварі, Бхімнідхі",0,#E59247,Bulgarian,"Райнов, Богомил"
"Шрештх, Сіддхичаран",0,#E59247,1960 - 1970,Bulgaria
Nigeria,12,#F2A2A11,Bulgaria,Bulgarian
"Ачебе, Чінуа",0,#E59247,Bulgarian,"Раковський, Витьо"
"Еквенсі, Кіпріан",0,#E59247,1970 - 1980,Bulgaria
