id,size,color,source,target
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Понс, Моріс"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Потьє, Ежен"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Потьє, Ежен"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Потьє, Ежен"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Превер, Жак"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Превер, Жак"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Превер, Жак"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Превер, Жак"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Превер, Жак"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,-
,,,-,"Прево, Ален"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Пруст, Марсель"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Пруст, Марсель"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Пруст, Марсель"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Пруст, Марсель"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Радіге, Раймон"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Расін, Жан"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Расін, Жан"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Реверді, П’єр"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Реверді, П’єр"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Реймс, Моріс"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Рембо, Артюр"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Ренар, Жюль"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Реньє, Анрі де"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Реньє, Анрі де"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Реньє, Матюрен"
,,,1950 - 1960,France. French Literature
,,,France. French Literature,French
,,,French,"Ріффо, Мадлен"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Ріффо, Мадлен"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Рішпен, Жан"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Роб-Грійє, Ален"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Роб-Грійє, Ален"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Роблес, Емманюель"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Ролліна, Моріс"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Ронсар, П’єр де"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Ронсар, П’єр де"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Ронсар, П’єр де"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Ру, Сен-Поль"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Руа, Клод"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Руже де Ліль, Клод-Жозеф"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,Рютбеф
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,Рютбеф
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Саган, Франсуаза"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Саган, Франсуаза"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Самен, Альбер"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Сандрар, Блез"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Сандрар, Блез"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Саніта, Жан"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Саррот, Наталі"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Сартр, Жан-Поль"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Сартр, Жан-Поль"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Сартр, Жан-Поль"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Селін, Луї-Фердінан"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Селін, Луї-Фердінан"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Селін, Луї-Фердінан"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Селін, Луї-Фердінан"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Селін, Луї-Фердінан"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Сіменон, Жорж"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Сіменон, Жорж"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Сіменон, Жорж"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Сіменон, Жорж"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Сіменон, Жорж"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,-
,,,-,"Сірано де Бержерак, Савіньєн"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Скаррон, Поль"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,"Скаррон, Поль"
,,,1980 - 1990,France. French Literature
,,,France. French Literature,French
,,,French,"Стіль, Андре"
,,,1950 - 1960,France. French Literature
,,,France. French Literature,French
,,,French,"Стіль, Андре"
,,,1950 - 1960,France. French Literature
,,,France. French Literature,French
,,,French,"Стіль, Андре"
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,Сувестр П’єр & Аллен Марсель
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,"Супо, Філіпп"
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,Сушон П
,,,1990 - 2000,France. French Literature
,,,France. French Literature,French
,,,French,Сюллі-Прюдом & Рене Франсуа Арман
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,Сюллі-Прюдом & Рене Франсуа Арман
,,,1960 - 1970,France. French Literature
,,,France. French Literature,French
,,,French,Сюллі-Прюдом & Рене Франсуа Арман
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,Сюллі-Прюдом & Рене Франсуа Арман
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
,,,1970 - 1980,France. French Literature
,,,France. French Literature,French
,,,French,"Сюперв’єль [Сюперв’єй], Жюль"
